sequence_sha256,length,label,source_class,cluster_id,split
91789faabdfc9d7b46c54e7798b2c1c7431d140643f931265276a23fa7378980,18,amp,independent,566,train
b66283b12a5ffa2ca4d297c7c09b88d5faa24e3a12178423ede4ae565813d2ea,13,amp,independent,567,test
abfa893f235e81e8ead920bb1ebd217f8d9f80a2a05dd31d7c1576368ffe926d,13,amp,independent,567,test
c6018c3229779817bba662d2efafe2cc651d875a72a5a83ab94cd56f99b04201,26,amp,independent,112,train
0bf414c57858ebb97df9c99f65bb694c676c08855f16c9a800323e36a859fabe,25,amp,independent,568,train
de682fc4162abfbbf5ca127d79cca89ec372dc3d045b14caef8ae00ccd1676d7,25,amp,independent,568,train
dead06cecac9455cc3b7afada82f42d1505095dd966cab076b1bdf5715f9ce46,24,amp,independent,113,train
907db31b6c170c73f4982de9e5046bd015922dff8234b53afa8ff4648057264e,18,amp,independent,436,train
1556e2791d4037e0bd0182bebebe19690a59399a3df55b4605fafbdbfb256238,18,amp,independent,436,train
79f89af40f5eaa9fb792188dcca07526f4ef7b2d2735b59cb1a0616b85c289f8,18,amp,independent,436,train
084f0288cab402aba004a4b93b8a971b1c9976ba2a37bdc3fc7999d70173fee9,21,amp,independent,569,train
1397c5398122d1542029514a61b49cd53480af62ed2d1b616f8b865d3fa05043,28,amp,independent,570,train
2b8ce4b2106fbb0c8990fdb778d9024f3772e3108437270c290c1076190e715f,19,amp,independent,437,train
b727d56d74b937dff2400d031bf630f1a1f1067d0f4a88422fd99a94b2ac2c73,19,amp,independent,437,train
d6bf662d0a2ee4e760cad10f2400f89aeabf68cc14edc8a509e521bf56a72bb1,19,amp,independent,437,train
51b06534e94e661811c9f8f95fc1d44f97e138253b9b453c0b0c3395e853d179,19,amp,independent,437,train
3a271f915598cdea3f208e3b041f1b81397309ac09a67b16f4b928b16478e6c3,19,amp,independent,437,train
d347c0c261a1ee6eaa2e520185bd1f3aa64cee20100a340528d0eb1099ad1412,13,amp,independent,539,train
7438d269c033c295fac6753a626bce54d666fa82fe9ef05c1cbecfc65825fa20,18,amp,independent,571,train
f82a1c5ecfb33f87cb745bcf0c1636f6c509507429767fa0db8435dec3f71b7e,18,amp,independent,571,train
b20ff1122bf8dac3b4b284e9976f30b2f1791d684fea1152d02796ed8a6c12b8,18,amp,independent,571,train
ca59a9637bc44e1763598ab02c161e124ad6a2ef3ee98e6b5b225f788c018cde,17,amp,independent,572,test
fc859d79aebf6ebe1ca7387ccf6847f8916ffc8ec0e5a19076b48db01ae6bec6,21,amp,independent,573,train
32cc2cd99d5b31b421c2c4d3124442ff04e4b68be88f0607bd4497daf5ce5d08,21,amp,independent,573,train
505bbf37695cd9737fa33b4efc1d746fd28f1230451c8f22140aa2a8d9ef6523,21,amp,independent,573,train
6c3429d06ad949a2881ceaca77f0ddcf964352dc3206b9d2c8699556057ef8f7,21,amp,independent,573,train
85977133671334f44d902e1dad2523229d1c752f66718ecba64f374a8b52c6cd,21,amp,independent,573,train
d9de43e0203258ebf0648c4fb47278fe6131c7e0d9a02a3d960675bb287fd111,10,amp,independent,574,validation
63676d1908a3c8edb5b5426302cd481aed28efd15d06dec69b3420b6535303ad,19,amp,independent,575,train
20d76ec57de0d0723d2987a4ca8323bcac6b188fdca97c9883bdfc8eb54feeeb,23,amp,independent,3,train
ccd68e5c768f37b8d9a50f0ef830b6d90c7102b2e95a586cfdafda3e9cd0131d,21,amp,independent,576,validation
ed85dec355796b00558e32653809637d1984aca3cb68e598f618f740ec20144a,28,amp,independent,44,test
0a88d509417fbbca546da428045df81b669d8532109867bae33415b5f6519a50,13,amp,independent,577,train
29a4517df31e8377175a2580bc070039953eb4ff3c1cafe4b62f054562d07dd9,12,amp,independent,578,train
9cc22255efa140f33509b79276d1d9e18020d0fdfbe3ab373bbc523c07fe4fe6,18,amp,independent,436,train
3ab3462f5f2e98e9939d8eb051f2e98255e953b173d1c8d1c654d3b5f4a67915,15,amp,independent,579,train
e314ba47ad0553ad195373e1bfd06ce0e39b2006072f53c1b210e1e02b6063e7,15,amp,independent,579,train
240268a264dd1105d89544d9d4832bb53f5fbf7409ca5b6230f49547959ec983,15,amp,independent,579,train
16ec0f1cc93d2a6458dabd412eaafd3680660bc069d364e7dfc1767cf764d87b,15,amp,independent,579,train
e1709af763a8f3140cd9ed6acffd65199e251b61aa289a54564272526a3efce0,23,amp,independent,580,train
cd7f4ee9381b15c90e4a6aca546ed1fc2185c67ec28ded7887802871a1791597,25,amp,independent,581,test
daeead4ab3ef8a2eee4fd6653417a9da77707c94282a854837533d1805aaf781,12,amp,independent,582,test
de2aba6467bb2ea19715dac93709c6ed88b80678640ddbc0b31c558e164f3302,12,amp,independent,582,test
80e858f3b4e5b4d991f9a19eb6da562eef50b50abb9b671498a80810171c53a7,12,amp,independent,578,train
999f454e8087fc435e65903b4f51bc4c63244246cbc2aa9a2c77f5b1cccbe441,12,amp,independent,578,train
cfda4ef48f2bf9245bdf060cfe0cd456a68eb99c5e663bcd97712e55101d6586,12,amp,independent,578,train
1f2da7712ae6acde6ab2577b0770918dc61b688845cdb62b7a3a6e9fe96a009b,12,amp,independent,578,train
a05b9581fba99dbd7b67579266d9c9d2544622f55481b02ca18022626d66f0dd,12,amp,independent,578,train
ba4d63dea147172e9de5ed83a0ae3b20785e05dfa380d1b50522c3e659e4f8e1,12,amp,independent,578,train
a6332a1f52f22ec62ac3ec880aa35074a662969f851a4cb9c19f12e56bbe9561,12,amp,independent,578,train
a7984bb47eb98b8d6b5e46369ac366cdba9f7c9d255929571ba2e2c8658ac80e,12,amp,independent,578,train
c4f2a8015ecd568a88a8a291a318acf134b1b796421cb373a2fedaf9cfff2ef2,12,amp,independent,578,train
891d16ea136c005fc976d87e7da96a8c80d21009dab660e2bd429840bb7116f4,12,amp,independent,582,test
8a3ecf3f1c65e344058f27ba0d0ba0fd252c8b07175d5492d7418f6f80677ab0,12,amp,independent,582,test
8a604d3d2e6e3e36fa2eb04f8e6e692f8a17cda5cff3c2902fc09b4c21312efb,16,amp,independent,84,train
0e2d842de1ce6380d28155884c40b466e47cd2e4f7b7cef8e6146d85ed52d7d7,16,amp,independent,84,train
8c2a5494d202244f05d8bd41a86c7fb045ed2895f47de444629eff075ee31840,16,amp,independent,84,train
40835d8c564f6953ea76c2603fc865ccd318a38555cb3dc1938036148cd24510,16,amp,independent,84,train
df80de34a01e53e0e32491b2dc003a13ce138b2425d542f16d4294069e264572,16,amp,independent,84,train
7effea01ba2cac77b7e924ebb678bf44a067d4a67755018b13c58f3238a50022,26,amp,independent,583,train
99077ae150d1baad50380b283ad7a5e5d1cc3bbba776a1ba7edadd78f182287b,26,amp,independent,583,train
01e13888508fcf1c6ecb0edabc3e4b881396ca07fde505113e0cde34acc31359,26,amp,independent,583,train
8060e5ee64a9ca8269a05f1d3fae7822b80fd4178c4d88c3995d2e7cc3642326,16,amp,independent,84,train
3372f66d3b4380cc3ddf34bf19733f4ad0aab44f1e5e09e3f3f2625bd8d82999,23,amp,independent,584,train
0f866e4bcda0a918161718d5a0721bdd1a1f885a4088787d9342dd6e442e035d,23,amp,independent,584,train
10a95e20a39861e33841b066c463dc989a64d4922ad9617f5d71ef37461edd59,23,amp,independent,584,train
b6a1bf1f120121caad5230f52444da5085bf7c8ca5d1fbb2043b3c54a1be44e6,23,amp,independent,584,train
0e2fe358c2a24da80c2c809ca555d9c8bdea8241397bf8d009f8643234ace152,16,amp,independent,585,train
b100a8f5a1f6cc0525d5b1010847884cfc7f8823f96f37c7747a1bc8b90e1804,18,amp,independent,586,train
f5176649d2d06305c040f3e89697d8c89ad74f7174adfbbf0671e35df9e25218,18,amp,independent,586,train
55b8a69a35cfc654fe3b56d4ef5f44eed88fc9da72350b07f3fb7408f27c3ecd,18,amp,independent,586,train
71270690a8a8866fdef7be72b8ef61af376b9c83ee7d833694e7ede92da48610,18,amp,independent,586,train
a37ea55c301344990ae13947bb1dc2ef8c8b0d5f3b8623c93f1b915313c92597,18,amp,independent,586,train
4821aed3428de38e01a3ec23c9dfa3208b97204cfcf984b58cbe68e51d2e3679,18,amp,independent,586,train
db4c37aedc8c762e47e17ee61b6cdf3224089cba97fc2c406b736eda1da43283,18,amp,independent,586,train
afbddc1c3904967d961f4091021e84cf7f64a763513e496ea8a97c130ad1e902,22,amp,independent,587,train
5b133eed3046809b00037bd102e1e2a167e9b7b15d613dbd22ae356a29192bc9,16,amp,independent,588,train
04c508e7c52a4feb77d623eb445cefd01f80fd5d2fa6a8773f328575a2017aad,14,amp,independent,589,train
74fd2347106f3637607a9f502ded76dd38a5c2b799712485f37b8d8b505d2c22,27,amp,independent,590,train
73ecdb63258815d88a3ad0bfdf21a6f502ee008900acae6ffa4566b92c20c4af,27,amp,independent,590,train
2e1675f954b969268230df6eb5818b3c38dbeb0e353c21c92ac39e0d4a971311,27,amp,independent,590,train
ae28fcd5e62f1f5b448b7d264762402303f573eab246545484879dc858d0d128,12,amp,independent,582,test
e3f1d1c5c66ac8567811475d0a96ce71124a76417f07fc4a18ce01fdaca9a5df,12,amp,independent,582,test
781b3057ac1dbd3e2620435c884917b0563cc5614383857b146e3f700bcf8b4d,12,amp,independent,582,test
b9ef9da050510ad0186bc911ef9333e19037d94055ba591233d1b4e7d2ec0194,12,amp,independent,582,test
624e68fab34d833a30a424a709bb6e2682c4770154a0c637f08e86571940cfda,12,amp,independent,582,test
2b19a037d1c7294887c2a9fba360cea987ae7afc460f58fd119918b43d75aac5,12,amp,independent,582,test
c8bb7293b9bbd253b8fdd7e50c9898e34e585e794ffdc5047405411db8a6a8a3,12,amp,independent,582,test
45d07bbac15fb37284459df7ff3a2da624923717be0090c273034e7b31e3fffe,18,amp,independent,591,train
f5827bba43842ddeff2b7a413883f8220627d3e23cd95896c3f1a2ad0361790d,22,amp,independent,592,train
4018f28bfcb855751b2eafb915bfca975c6477acba73188b3a8afee2f90c6130,18,amp,independent,593,train
558ce81b844eb27013f5b81a72fbe946d21940940b32fd317574c4a982994058,21,amp,independent,88,test
92b4c56a0755fc2d8b3705ff4a81698796bd6e6c5efb6c0bbbacd4dd67b3f418,18,amp,independent,182,train
e39bede18e9259f273f0e98045f8f4c9cf646e60532588e167c0bb1b9cef8eea,17,amp,independent,594,train
4f3b2437d8572cb565b7247da586bfb3ebeec4441c66ee82fb15de435b348347,13,amp,independent,595,train
7f2d677643aaa6dddcd1d4caf216d2494f8318e1046cb200e1e0159bdda3313e,25,amp,independent,155,train
6c9117c9e99872880e0a1738da05ead56c637cfde84d0c17455c0fc19deb8c09,25,amp,independent,155,train
ea619365398a2b41c6dec3893f51ba6bdb3fb166ee9189ca8e643871b383f989,14,amp,independent,596,train
1de0ebfc0fb33e3eadf3b68bb3a9dca81e30fbd9138b89308d188cdf2b16f727,14,amp,independent,596,train
7105fc5b35edd92c546668bdffc9b180887f0e0c7218954532cfb037fcd68288,23,amp,independent,597,train
d94d144f6a893f19e60d06562ee67b975422f95c195bcca03a05aba1daac5977,16,amp,independent,598,test
cef58ad29a3a63ad8cd6f47673ed08fde26f7093bf1b9ea2436199c229f32d73,8,amp,independent,599,train
bb9e896e60120251047a8b94429b165aa23872cfea990cab9b5774dd0498eb35,13,amp,independent,600,train
6fbf1857bfaef24fb3eac690546798ffd87911561cae6ac2b3ccbeb835d7bbca,16,amp,independent,601,test
46ea883ccf513da22d029e7b1da3e60e46af7b3698a30afda0620a4e16ffdb6c,16,amp,independent,601,test
8781e1438358cbb11cec467836e2f353bfd7e9f0722144dd975ad16ec00f87d3,13,amp,independent,127,validation
1d2989a0c53abdbe188bd405a841a248d67d83393086a40f168fd25e2e229025,13,amp,independent,127,validation
0feb8fe26400c8936fd343f936d41b276d90e2591756320f76d6c89f65eb2584,13,amp,independent,127,validation
a801b8817bf6ef2536c3ab23c5cb36a2bc46de155afe22d7944705de26c8ae24,13,amp,independent,127,validation
6e2ecc298801c3d5c5d8e193842e5d481bbc434d78aa1fb9f498199d306f3773,13,amp,independent,127,validation
6a49497edd41dc7e0bb264780f275f7b83af7cb9ff87d4420bd8968cd23da529,13,amp,independent,127,validation
17863bc5fe95b644a1bff4b7885e2792464613086626d0fdce505a51391639e9,15,amp,independent,602,test
c9d58bb0cc5eb348b7666cef8452e8a7892b6cd4fe2c8ac98550bcef247b022f,8,amp,independent,603,train
6702bb6ce1afb6ea0a06b1d327d8278f8174b50ef8e6ca573a55b66543f68dcd,12,amp,independent,604,train
cb624b5daeaf2757c1cc8d628701454985e9d617a63c3442f586febd25e37246,11,amp,independent,605,test
c50150ca07febbbb1a0adbd6267cf8f80726300092b48d3fb55f5faac5e39278,11,amp,independent,605,test
e05fc51a62188806626298ff47efeffccc09e2d94d4e5db83c69cb899b3db6aa,18,amp,independent,606,train
818b3e77ea10eb6e6d55115fd48cb8d3fb61a01d7fc746e9ca3b759cb87ca40e,14,amp,independent,596,train
354010e0c6d4cbc8c2e2b5aa1f1c29b83047a72edc9848c4e92407b84e1461b5,18,amp,independent,606,train
3b930cd50e039cfcedce32383c848ed4fd0cbebe236fa67493c8428c735f970c,27,amp,independent,53,train
fe270fb39fb95f6ddc9b8b3583033b1270fbd8bc7cf974fc25dd9673d5e0e737,23,amp,independent,607,train
de0f0606ce73e5b9215d2f33c068e24927a55988b25e25ef1cc0c917316ac1de,27,amp,independent,53,train
360f7c2fbff3cfd9e96d120bb9d82d70760faf5362be847e9b37c300cfce4746,19,amp,independent,608,train
dc7005eda4c25e184b863bc55a570b1c1f7e24b1b448740415202eabe7aa185a,11,amp,independent,609,train
efb01438aa809eedf0164bd8c4c8484d8ea7bf5c683f40f249c2e6e81e7e6edf,26,amp,independent,610,train
74d94f0fb536e9acdd14c01265eea33f571923e624002ce7bc86e787f8dbfb5b,11,amp,independent,611,test
403e1a1b039cb79a5244bcf5a47112e2364a9d0fa86a9436005edbee46319f51,13,amp,independent,612,train
42a5fac04ad74c7274d1994cb3a576d0975dbab36e1c9841ac0be9c99702f5fd,4,amp,independent,613,validation
d9e9abe7cb4c555049af39300fa83f6a71506aab657e4cd66c5a83afb3bbd053,18,amp,independent,606,train
1c1007f9890f2a0416fb133734733fa02fbf4bddc876cdd95278f7bfc52d1ab3,12,amp,independent,198,train
e8e8bd91ce7da5290171fbd3a497115d5ba269c060acabf8d8d709c13f26d40f,18,amp,independent,614,train
fc88840a8a4109af5595f8054967c3a8122cd6a592457e8c2b4b51fe75384205,18,amp,independent,614,train
18a149e6a091f0c497b7b6da8351aa32604bc02c5410a6242b63e4257045ffb8,12,amp,independent,198,train
fc2b10bafec44663d07190161532d5ca7f41c346f64376ebbc6aee11e607ba52,12,amp,independent,198,train
131a1d7e96c976128fbbd66f139d42097924284e988eca4f5b546ab77b40daa9,12,amp,independent,198,train
370a7393b4350268238aaf429fcb7b0571034c70511b1b2263b4d846c8d584d9,12,amp,independent,198,train
74f003bb56b4e959f9ea0d6d66b401481b60460ecceffa936c112b4a2c1393d6,15,amp,independent,615,train
cb7067364ffa9d59d92d75b60e993fb4331a0ff1a088979cc817714010ed36c0,10,amp,independent,616,train
de918d5a9726edd14ec07b4169fe657216f6396487928fef3311ab2f87c8daad,10,amp,independent,31,train
0eee7feba2fa87535869a76f55e1ca5e6497355be95af04d17460bc8c7ae22f5,12,amp,independent,198,train
d7aaedc354de9bf800a6fdc1955613c81d306b04ef7aa5a4d9d699decc5ddd27,18,amp,independent,130,train
5952c15c5816e1cb6ca34489ae63982350e11f794ca4b7b0046e16c147cf7049,12,amp,independent,617,train
6c3c1ad12f142f6886da696c8bf92218e5660b84395d2d5a75f5618e0fb60b2e,18,amp,independent,586,train
972447e510481d2e5ac165bfe3908d95be19a9d9e04c810c21cb7d7ff780f5e0,18,amp,independent,614,train
34f9939ad3fdce8a3ddbce32b214130ddccad6cf4ff4fd85bb8b16d391d4ae09,18,amp,independent,614,train
f5086d274f3b4ee0c8fc44a7d8952846b06c39588349c2c400991d404510c625,18,amp,independent,614,train
aba7b2d5f495063d2939045656b206115ad92b46fc69b4875de48ad9eada6e82,12,amp,independent,198,train
bd07cd8042789db6bffb691e98c338eb63c90b7419d0216006b8611b95f4e644,12,amp,independent,198,train
f95cd9b83af8434403c3eca4625ca889ab4e61c6d154c3e0a5f010f43d9ee2ab,12,amp,independent,198,train
5d16a8e88dc9854387029f606cb2d53aa6e2eedcbd179e3e42c61cf81f66b0f7,12,amp,independent,198,train
bc266ba7c3832af07c2d4ef475000651ce7876b33269f8305ebb51d13c4ffa6b,12,amp,independent,582,test
5da350e6d06af1b279c65cb8793a7f3ee40dbc291262c590df0c52f29831569c,18,amp,independent,491,train
a84486ade1f1dde984e3ae1c897c52d8d7a91e1af354c104f4bc7193ce8ecca1,12,amp,independent,618,train
1db23b097e25e43eff4c00b5155ccabe80d8d5677fc0ec4f30588314f079b4c8,12,amp,independent,618,train
4120a302005112715724e14f6e1c46efb81e359bd65dc176b6701859a64e6fa2,12,amp,independent,618,train
f13cd3aad6ce4d9be1ea3feb8a0ad8d8ccf665a264a1a81c2d52b9017eff9651,21,amp,independent,619,train
a843b422ffa65f8bdebc7cc235c8bc5d223004a4960094bbd4d1c92ba38c3f4b,18,amp,independent,620,train
aa27b9a74f9d1d3ad5824057c0c571d499e8e2e87fb49ee83f7b1a321cabba6b,11,amp,independent,621,train
e33bae6389c6d49f023e0d6efe5b5436cbd771f1b487aa842b47319e4a880435,13,amp,independent,622,train
38cd7da947cf0a200bce3e5dd3b545a9101994cc4315b8ab0b247381938326ef,17,amp,independent,623,train
822e7079da2fe6f7c28c260bc8be51c65a9580ad94663a0883a2043de5e1f177,7,amp,independent,624,train
dce5532e14644c79f7b3a58e939b98ca3daa6551928de762b34b7d13db507cad,19,amp,independent,625,train
93acae86e604f9bce84d089f0b6e802f627f55995e5f9edcb2c1123aa4baa9c4,19,amp,independent,626,train
d964e72182c9e4613ea086c81e6aa6398bc0eaa24df1348f69ed36c4270e40e7,15,amp,independent,627,train
81d0eb69f3be58fcb0a88287ffbda12e4bc9782681ea1fcdd5a6af73136e4742,15,amp,independent,627,train
edf1578f9a3a5814191ca09417e87723809395a4c5b54348abcb3b67d0ecbbd9,15,amp,independent,627,train
f698a2b987624b34e36656ce191643532d6ede449b61db770992f59d611e8b46,13,amp,independent,500,train
bc802c44e17648c2dacff8cfb1f2f66e471eb6d10830f25c4ca40e5f99fdb8e7,17,amp,independent,628,train
a4f6fb852b1c3c92a0aff8f45c47befdca57971762ff43881233392b7576b7d2,18,amp,independent,629,train
7e9584f3069fa1cb6b8adb92dfd8f72445ddf745a7a7cde11fc94da822669f27,21,amp,independent,630,train
9867969b7c92190e881717d730b3868574b8b5e1a50c80cdb7431a5fa561d2ad,25,amp,independent,631,train
b90219de490b7ca11c2e9aebe9a5282f47c684adda3ada68552611c31684330c,25,amp,independent,631,train
23ffe23ac7e8201a821bc0690faf75dddc83ebf890cf58ae7446cef2fd387b07,18,amp,independent,629,train
f7d2b494e0f53b3563a877252ec4cdfa4936501f324656b968e8704f64e43626,21,amp,independent,630,train
bcc8bec53c8aee8df6a474d779b67f230265c9e28d25c960828985a2b6e2bd60,17,amp,independent,628,train
bcfb86c6840e7872c43b91286af1f2873501de2f42d954f4066de4f334ddc38e,18,amp,independent,629,train
73e27e54f6b1f21521668578b98bfce3b7cfabfcaecda0f9163c8a006101b39b,13,amp,independent,632,train
dbb133ee08c451cc7067e4697849c2580a966381fd1f709d895af59431ad08e0,14,amp,independent,633,train
a5dd3f8afbbf382a053edbcb10be14f54b4e963e5b464bd7507209fa367ded3d,15,amp,independent,627,train
1d25a2686188fb0eab0c213e3daa404b0065c22fda5ebf2238a2593f4c5eca9b,15,amp,independent,627,train
23381c04bf360b3dca06440f08300775101dc6868ec329a5ba5632897866190c,15,amp,independent,627,train
fb874d8129d564adae99c76c42aa7ab857116f4c940991b92ca3c9409f416d00,26,amp,independent,54,validation
da3c002198127edb10b688d563a7c2814eba87053d2712e493abd859b759d481,26,amp,independent,634,validation
984f0582b7e34efeedaee3f1758d837cb001591f552f06b42608e2f895435320,26,amp,independent,54,validation
c5134f9ea6c61e5f67b43abac740c2de16202e7332322177c8cc219d4b531481,26,amp,independent,54,validation
82d5f0d524bce4da24a63e010a776ebe6f3a8c619bf304ccfd53b74e1ebbea8d,26,amp,independent,54,validation
58cf21ec785abf45439131d11381d946c068d4b0e21c9407c0a439e59921cd81,26,amp,independent,54,validation
b851b9010c51ba39e42f91275c8d68b482547c9a7583c26225a35b1e47c73c2d,26,amp,independent,54,validation
e7c710f1b89b12638f9e891eca54e6872cb80ec3e7de1b9dc69d673db1dee901,26,amp,independent,54,validation
9655c6dcef70e40613abc14e1748061c13a9b3d7137958b5f27f8625566f1ab0,26,amp,independent,54,validation
68290a56862086730a2584de2c763593938aeadbf69509d0ffdc07e6d7f34de2,26,amp,independent,54,validation
dbd94c2d24e251cb692cb2b37b9269b2cbda3176c2be92fb97cd705be59efe2d,26,amp,independent,54,validation
a53818dfa109e8945f042997bf05f5f69eb2a8b93f5b60a2981e90814bfc6e4c,12,amp,independent,198,train
ce4b222887b558a596b46ffd0b7f6e16dcd1b29b57c71bfec7b33e7c009270bf,12,amp,independent,198,train
2f188f759f70f7089575a26a60a44537da71b3e6ce963b53bac60be726da0610,24,amp,independent,635,train
a4e3d1ca4bcdb1494d478ded7cd7e850a427a48ba02b75e88bf0877c06cb3a20,21,amp,independent,636,train
217c75825d8bf6bb3cc6f9a442ca66d78e4a9dc982898243e243b633a75e5004,14,amp,independent,637,test
5ddef356d2648b7bc2eebeb664d60300767b9a8bab40c8cc7b2403eab593d99e,13,amp,independent,539,train
9ae479f599517fdc883d90e73d5f27b004ad908141e1e1bae78e9990a778e5a8,17,amp,independent,638,train
209e836c300fd69de5802f5865ff5983e6825db0e78d019664740f97c78227de,14,amp,independent,639,train
ee9e60f4be69498bf8c51a9f0b0350ef23b4ee102ae669fcd4a358316165a567,12,amp,independent,640,train
b98d896dfd9298bfc8a9d34a4abd11a89f1ea774f17a2193eea1ffc428c93ba1,6,amp,independent,641,train
8622544b44f1fb769d5d083ad70d7873d7d724be3c144894e824f3f23aead6a2,7,amp,independent,642,validation
f896950e5f252db483d46afbb2538756493b1c763c7a9f7eefb052e6ec328fb8,14,amp,independent,639,train
eec03471fa8b2aba9419877eb60332aa56bed09a357332d666ad63d14f0d3afc,14,amp,independent,639,train
a2c623083d7c11ccf5fad414a6d96b7912e4d7c6c1aa3c91d1eb33d572e622b7,14,amp,independent,639,train
f6b6f1ab2f0cdd15d99483b63e685be5cfc0db7f81fbd0a7b76bd1542c604bb8,12,amp,independent,618,train
0281c9447bd567af728f36a0f5b0f241bdb20e7b13dc5dc8efa75d3a35caf221,18,amp,independent,643,train
86b9824a3d6561868fc7a92b3e584db0f58b5cebd1573525e0277ee6be4a8c83,18,amp,independent,58,train
63897bd658529e7a9aa6d6196b543ff20c61c1c8a7c07eda5414da7db60a607d,18,amp,independent,58,train
31858781831b9c99b671aae3786b2b640a0db4f1b6b477a32180134574844aad,18,amp,independent,58,train
0d77fac013c870cff97a363c949ef2ace474402be3124ea4f526de5b1628ac6b,12,amp,independent,644,train
1f8910913e8e099996f2f6aa78cf004277340e5a1b12674d95d35ab59095339e,16,amp,independent,645,train
501f15515c0e16e9386130fdb4b040ae5f8a4685033405f47f88c636df7304db,8,amp,independent,646,train
7b50ee31819b47160edcce295e2d054f973707820512fc512976dbada83a8ce4,12,amp,independent,647,train
668f226aaa6103ba02e6a19e4f392934eb0e6d68bc8fcc49f62d78ac10f6ea26,16,amp,independent,648,train
4f7e02ae62b51ca24d4166f95bf46ef629c7b905f08e00331bc180f8015813cb,12,amp,independent,618,train
6ef0ca107dd1a07b692626cb466d5d5ce58bd6511a8fee67f7c98f6d5ba69223,12,amp,independent,649,train
2ef4506760d923d16e338f6c515434816060994934a1f595240b897643ad441f,12,amp,independent,650,test
17d9bca43271bd6adba440540eaea09f48c222bc2d12c75b3449db5f98344c7a,12,amp,independent,651,train
405ffe8d6870579e9635f3ac48a73c1c368c6a3bbc21342464ac5e74cfbd6498,12,amp,independent,618,train
7d4ca47fe79f491d68ff8d0b4903ff8730682d61510407d218611d137446c9b9,12,amp,independent,618,train
026861bcff6cbaa31c57ae6d1f29b0d22e40475adcd7ff1dc26d8f86d4d1d928,12,amp,independent,618,train
c5094d4306a49b97b7d2a4af7303372dc0e6d20cfca7ffe07808aaf72ed0fe73,12,amp,independent,618,train
d91081569e7caa853f6d6d99affa89ef20c0f8ac0465f44163f8b6fe1ff14f79,12,amp,independent,618,train
